model,step,best_val_loss,mode,anchor,prompt,horizon,gt_nll,gt_top1,valid_word_ratio,malformed_word_ratio
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_6,"sin of the countess’, a man with",25,0.4235544800758362,1,0.6,0.4
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_6,"sin of the countess’, a man with",50,5.654892444610596,0,0.8181818181818182,0.18181818181818177
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_6,"sin of the countess’, a man with",100,2.9968385696411133,0,0.5625,0.4375
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_6,"sin of the countess’, a man with",250,2.652064800262451,0,0.4444444444444444,0.5555555555555556
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_6,"sin of the countess’, a man with",500,6.6714606285095215,0,0.4,0.6
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,0,1.7801800966262817,0,0.0,0.0
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,10,5.398224353790283,0,0.6666666666666666,0.33333333333333337
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,25,2.9258804321289062,0,0.3333333333333333,0.6666666666666667
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,50,2.165994882583618,0,0.36363636363636365,0.6363636363636364
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,100,4.584049224853516,0,0.38095238095238093,0.6190476190476191
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,250,3.571634292602539,0,0.3333333333333333,0.6666666666666667
Glyph v2 20k,20000,2.3610776904970407,topk20_t1.0,val_anchor_7,(the family solicitor) “and he s,500,5.742185115814209,0,0.38613861386138615,0.6138613861386139
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",0,5.337964057922363,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",10,5.402706146240234,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",25,0.12761031091213226,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",50,5.935398578643799,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",100,6.333005428314209,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",250,0.12475503981113434,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_1,"       *       *

_later._--dr. ",500,0.12475503981113434,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",0,1.9457178115844727,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",10,6.385164260864258,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",25,4.64138650894165,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",50,8.332388877868652,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",100,6.435457706451416,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",250,3.5963737964630127,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_2,"accept these as
proofs of so wil",500,6.369962692260742,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,0,2.3724799156188965,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,10,6.468952178955078,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,25,7.142816543579102,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,50,0.48953914642333984,1,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,100,3.9814820289611816,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,250,6.369962692260742,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_3,uty. everyone brightened at the ,500,2.648906946182251,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,0,1.4899128675460815,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,10,6.698290824890137,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,25,0.5315297842025757,1,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,50,3.6415205001831055,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,100,4.698653221130371,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,250,3.1456305980682373,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_4, with your husband. i can’t unde,500,5.218759059906006,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,0,3.408689260482788,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,10,5.4010114669799805,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,25,6.602056503295898,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,50,3.5230627059936523,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,100,4.84138298034668,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,250,8.137495994567871,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_5, from an ensign and became emper,500,6.684171676635742,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",0,0.4530009627342224,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",10,5.467588901519775,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",25,6.571608543395996,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",50,0.6557646989822388,1,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",100,4.187370300292969,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",250,5.781157970428467,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_6,"sin of the countess’, a man with",500,6.818014144897461,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,0,1.8146041631698608,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,10,7.389573097229004,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,25,7.1565961837768555,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,50,6.303767681121826,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,100,3.7983884811401367,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,250,7.542532444000244,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,greedy,val_anchor_7,(the family solicitor) “and he s,500,5.8717145919799805,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",0,5.337964057922363,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",10,7.973711967468262,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",25,5.358914852142334,0,0.6666666666666666,0.33333333333333337
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",50,5.805120944976807,0,0.7142857142857143,0.2857142857142857
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",100,6.3262410163879395,0,0.7142857142857143,0.2857142857142857
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",250,0.12820790708065033,1,0.7142857142857143,0.2857142857142857
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_1,"       *       *

_later._--dr. ",500,0.12151066958904266,1,0.5555555555555556,0.4444444444444444
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",0,1.9457178115844727,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",10,0.32573068141937256,1,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",25,5.753566741943359,0,0.6,0.4
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",50,7.780803203582764,0,0.7272727272727273,0.2727272727272727
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",100,5.835760116577148,0,0.6,0.4
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",250,4.946463584899902,0,0.6037735849056604,0.39622641509433965
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_2,"accept these as
proofs of so wil",500,1.709254503250122,0,0.5700934579439252,0.4299065420560748
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,0,2.3724799156188965,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,10,2.961681365966797,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,25,2.2970638275146484,0,0.8571428571428571,0.1428571428571429
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,50,5.897355079650879,0,0.8461538461538461,0.15384615384615385
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,100,4.167158126831055,0,0.782608695652174,0.21739130434782605
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,250,6.133452892303467,0,0.6226415094339622,0.37735849056603776
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_3,uty. everyone brightened at the ,500,2.773937702178955,0,0.6363636363636364,0.36363636363636365
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,0,1.4899128675460815,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,10,6.6299896240234375,0,0.3333333333333333,0.6666666666666667
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,25,6.567124366760254,0,0.5714285714285714,0.4285714285714286
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,50,1.4227665662765503,1,0.7142857142857143,0.2857142857142857
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,100,4.540185928344727,0,0.6,0.4
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,250,5.820076942443848,0,0.5689655172413793,0.43103448275862066
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_4, with your husband. i can’t unde,500,4.924200534820557,0,0.6071428571428571,0.3928571428571429
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,0,3.408689260482788,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,10,3.664141893386841,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,25,1.0988621711730957,1,0.6666666666666666,0.33333333333333337
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,50,4.019895076751709,0,0.75,0.25
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,100,3.5468862056732178,0,0.84,0.16000000000000003
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,250,6.640364646911621,0,0.7833333333333333,0.21666666666666667
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_5, from an ensign and became emper,500,3.545757293701172,0,0.7033898305084746,0.2966101694915254
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",0,0.4530009627342224,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",10,2.941579580307007,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",25,6.508899688720703,0,0.8333333333333334,0.16666666666666663
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",50,2.718113899230957,0,0.6363636363636364,0.36363636363636365
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",100,1.9294016361236572,0,0.6521739130434783,0.34782608695652173
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",250,7.298412799835205,0,0.5789473684210527,0.42105263157894735
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_6,"sin of the countess’, a man with",500,4.78825569152832,0,0.5585585585585585,0.4414414414414415
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,0,1.8146041631698608,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,10,3.1080894470214844,0,0.0,1.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,25,6.6294074058532715,0,0.6666666666666666,0.33333333333333337
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,50,1.2354578971862793,1,0.5833333333333334,0.41666666666666663
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,100,4.254875183105469,0,0.5416666666666666,0.45833333333333337
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,250,3.2040698528289795,0,0.6206896551724138,0.3793103448275862
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.7,val_anchor_7,(the family solicitor) “and he s,500,6.000778675079346,0,0.5363636363636364,0.4636363636363636
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",0,5.337964057922363,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",10,5.52568244934082,0,0.0,1.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",25,1.2467362880706787,1,0.3333333333333333,0.6666666666666667
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",50,3.727726697921753,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",100,2.047070026397705,0,0.5454545454545454,0.4545454545454546
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",250,0.559672474861145,1,0.42,0.5800000000000001
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_1,"       *       *

_later._--dr. ",500,3.524610996246338,0,0.33707865168539325,0.6629213483146068
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",0,1.9457178115844727,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",10,0.20267292857170105,1,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",25,3.7516701221466064,0,0.6666666666666666,0.33333333333333337
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",50,3.861647129058838,0,0.5833333333333334,0.41666666666666663
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",100,6.063471794128418,0,0.45,0.55
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",250,3.1527867317199707,0,0.46808510638297873,0.5319148936170213
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_2,"accept these as
proofs of so wil",500,0.5663579702377319,1,0.4574468085106383,0.5425531914893618
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,0,2.3724799156188965,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,10,2.961681365966797,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,25,4.358772277832031,0,0.6,0.4
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,50,5.485319137573242,0,0.5555555555555556,0.4444444444444444
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,100,4.143194198608398,0,0.47058823529411764,0.5294117647058824
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,250,6.311862945556641,0,0.3953488372093023,0.6046511627906976
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_3,uty. everyone brightened at the ,500,1.6938246488571167,0,0.38202247191011235,0.6179775280898876
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,0,1.4899128675460815,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,10,6.698001861572266,0,0.0,1.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,25,6.3091230392456055,0,0.3333333333333333,0.6666666666666667
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,50,1.4774435758590698,1,0.6153846153846154,0.3846153846153846
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,100,5.58001708984375,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,250,2.80161452293396,0,0.5370370370370371,0.4629629629629629
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_4, with your husband. i can’t unde,500,5.296820640563965,0,0.5208333333333334,0.47916666666666663
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,0,3.408689260482788,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,10,4.434892654418945,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,25,5.0591206550598145,0,0.2,0.8
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,50,2.29941987991333,0,0.4444444444444444,0.5555555555555556
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,100,4.079117774963379,0,0.6,0.4
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,250,7.19178581237793,0,0.6415094339622641,0.3584905660377359
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_5, from an ensign and became emper,500,6.04669189453125,0,0.5631067961165048,0.4368932038834952
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",0,0.4530009627342224,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",10,2.941579580307007,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",25,6.634355545043945,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",50,2.3218917846679688,0,0.4444444444444444,0.5555555555555556
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",100,4.237097263336182,0,0.47058823529411764,0.5294117647058824
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",250,2.1364121437072754,0,0.4782608695652174,0.5217391304347826
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_6,"sin of the countess’, a man with",500,6.557426452636719,0,0.4948453608247423,0.5051546391752577
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,0,1.8146041631698608,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,10,3.1080894470214844,0,0.0,1.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,25,3.060882329940796,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,50,4.9424052238464355,0,0.36363636363636365,0.6363636363636364
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,100,4.055566787719727,0,0.4782608695652174,0.5217391304347826
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,250,6.00368595123291,0,0.48214285714285715,0.5178571428571428
Glyph v2 50k,50000,2.2257748879492283,topk20_t0.9,val_anchor_7,(the family solicitor) “and he s,500,4.484601020812988,0,0.5046728971962616,0.4953271028037384
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",0,5.337964057922363,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",10,6.237054824829102,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",25,5.9986443519592285,0,0.5714285714285714,0.4285714285714286
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",50,2.235290050506592,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",100,3.461216926574707,0,0.38095238095238093,0.6190476190476191
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",250,5.968481063842773,0,0.34,0.6599999999999999
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_1,"       *       *

_later._--dr. ",500,0.9244056940078735,1,0.2696629213483146,0.7303370786516854
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",0,1.9457178115844727,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",10,3.805009126663208,0,0.0,1.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",25,6.995612144470215,0,0.4,0.6
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",50,4.227577209472656,0,0.5,0.5
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",100,5.653690338134766,0,0.3,0.7
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",250,6.9846930503845215,0,0.40816326530612246,0.5918367346938775
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_2,"accept these as
proofs of so wil",500,1.7643506526947021,0,0.3829787234042553,0.6170212765957447
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,0,2.3724799156188965,0,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,10,2.961681365966797,0,1.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,25,6.199880123138428,0,0.6,0.4
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,50,1.9536399841308594,0,0.4444444444444444,0.5555555555555556
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,100,4.365711688995361,0,0.47368421052631576,0.5263157894736843
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,250,1.8710829019546509,0,0.46938775510204084,0.5306122448979591
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_3,uty. everyone brightened at the ,500,3.216050624847412,0,0.41304347826086957,0.5869565217391304
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_4, with your husband. i can’t unde,0,1.4899128675460815,1,0.0,0.0
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_4, with your husband. i can’t unde,10,6.949294090270996,0,0.6666666666666666,0.33333333333333337
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_4, with your husband. i can’t unde,25,6.577500343322754,0,0.3333333333333333,0.6666666666666667
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_4, with your husband. i can’t unde,50,1.4972625970840454,1,0.6153846153846154,0.3846153846153846
Glyph v2 50k,50000,2.2257748879492283,topk20_t1.0,val_anchor_4, with your husband. i can’t unde,100,4.1734724044799805,0,0.4782608695652174,0.5217391304347826
